 3
 1.16303987930795771 1.01972794993575788
 -.08779605502186202 0.0 
 -.04440547565349328 0.0
 4.3588235294119997,  -1126736.0665230693
 4.5058823529409997,  4638109.6063221581
 4.6529411764709998,  -3716070.7806918742
 4.7999999999999998,  4321891.7427914096
 5.,                  -1262426.7544823205
 2.2999999999999998,  -74409852.487501428
 2.4470588235289998,  77636579.27321288
 2.5941176470589999,  -10435000.868366927
 2.741176470588,       16092025.084519699
 2.8882352941180001,  2297622.6283446318
 3.0352941176470001,  2499863.1326347976
 3.1823529411760001,  -1237115.5819135439
 3.3294117647060002,  -2175205.5936149373
 3.4764705882350002,  -2375846.4903696193
 3.6235294117649999,  -1715415.2488662878
 3.7705882352939999,  -1693614.6945679761
 3.917647058824,       -2261305.38466202
 4.0647058823529996,  436645.97225970711
 4.2117647058819996,  -2542808.4520892939
 4.3588235294119997,  473180.06036974787
 4.5058823529409997,  -274658.62139136432
 4.6529411764709998,  -277427.24929848628
 4.7999999999999998,  -398714.38180373423
 5.,                  248238.88866696972
 2.2999999999999998,  144430006.01946211
 2.4470588235289998,  -206341493.30453032
 2.5941176470589999,  64357814.759414658
 2.741176470588,      -26773795.164412655
 2.8882352941180001,  8897066.4759777933
 3.0352941176470001,  -796575.93671374873
 3.1823529411760001,  4349850.4256111858
 3.3294117647060002,  3110213.7691872264
 3.4764705882350002,  3136870.5427201674
 3.6235294117649999,  2351832.6145622688
 3.7705882352939999,  1527240.7414430643
 3.917647058824,       813361.95390259975
 4.0647058823529996,  850868.96813544759
 4.2117647058819996,  3172.7175529628385
 4.3588235294119997,  1115395.6638350296
 4.5058823529409997,  -2003524.1767100526
 4.6529411764709998,  1955193.1055984092
 4.7999999999999998,  -589150.48748349329
 5.,                  -298860.57718256413
 2.2999999999999998,  25641443.447516754
 2.4470588235289998,  -44821080.28181605
 2.5941176470589999,  19691523.456542306
 2.741176470588,      -3979084.6951453276
 2.8882352941180001,  3603676.2926545884
 3.0352941176470001,  185907.93199830636
 3.1823529411760001,  196081.35120161774
 3.3294117647060002,  -561663.54048460268
 3.4764705882350002,  -379771.30530978466
 3.6235294117649999,  -383614.28986389888
 3.7705882352939999,  486976.86341125233
 3.917647058824,      -366207.48571859678
 4.0647058823529996,  101357.1353104552
 4.2117647058819996,  247872.448404058
 4.3588235294119997,  -144693.98950475949
 4.5058823529409997,  187677.70466110151
 4.6529411764709998,  428005.50752250955
 4.7999999999999998,  -600312.75357942225
 5.,                   460440.14904416294
 2.2999999999999998,  6391678.398202572
 2.4470588235289998,  -9595731.296363622
 2.5941176470589999,  2643932.7309029498
 2.741176470588,      -1312758.8460223335
 2.8882352941180001,  391283.73692708532
 3.0352941176470001,  39631.415706819134
 3.1823529411760001,  564295.81112055818
 3.3294117647060002,  482996.3503052803
 3.4764705882350002,  540918.67255219258
 3.6235294117649999,  225385.95328612553
 3.7705882352939999,  353673.11802001845
 3.917647058824,      -992905.45484312356
 4.0647058823529996,  2534592.4321737834
 4.2117647058819996,  -4119891.2726424667
 4.3588235294119997,  3771878.8728396841
 4.5058823529409997,  -2940891.2742365003
 4.6529411764709998,  2466729.1118328357
 4.7999999999999998,  -1841389.7803563243
 5.,                  421098.68203971704
 2.2999999999999998,  14726328.397159429
 2.4470588235289998,  -22659064.711359091
 2.5941176470589999,  8445961.6463400051
 2.741176470588,      -2613494.3572998475
 2.8882352941180001,  1332510.7755544642
 3.0352941176470001,  -2805.0297081114409
 3.1823529411760001,  383718.47088791884
 3.3294117647060002,  -124271.96787475792
 3.4764705882350002,  -17059.873992289173
 3.6235294117649999,  31175.753915358571
 3.7705882352939999,  -75322.342209814888
 3.917647058824,      838161.8425645309
 4.0647058823529996,  -1853389.448684189
 4.2117647058819996,  3115754.1575566479
 4.3588235294119997,  -3229775.3452230161
 4.5058823529409997,  2950069.2579061077
 4.6529411764709998,  -2106549.4726272919
 4.7999999999999998,  704021.37279645866
 5.,                  175393.60876409005
 2.2999999999999998,  -2398978.6923000379
 2.4470588235289998,  2967589.6129393191
 2.5941176470589999,  -716890.77725029585
 2.741176470588,       414621.11609516793
 2.8882352941180001,  -133931.94254326474
 3.0352941176470001,  90479.283346672208
 3.1823529411760001,  -231385.64742993802
 3.3294117647060002,  217851.01638212413
 3.4764705882350002,  68586.255713273087
 3.6235294117649999,  -405698.83594628237
 3.7705882352939999,  480538.10271453462
 3.917647058824,      32005.487175351769
 4.0647058823529996,  -913103.28722623026
 4.2117647058819996,  1736742.4625968421
 4.3588235294119997,  -3029273.8777878261
 4.5058823529409997,  4800088.5377573669
 4.6529411764709998,  -5754448.9103157204
 4.7999999999999998,  3781842.4659181479
 5.,                  -1023910.054563279
 2.2999999999999998,  2483217.3673113864
 2.4470588235289998,  -3602237.153322808
 2.5941176470589999,  1211105.8143006179
 2.741176470588,      -426376.7735163531
 2.8882352941180001,  85124.844775957026
 3.0352941176470001,  43449.062272275878
 3.1823529411760001,  120670.79545217138
 3.3294117647060002,  -68460.03922459048
 3.4764705882350002,  177677.1632469311
 3.6235294117649999,  -220779.23211779632
 3.7705882352939999,  402052.1118940952
 3.917647058824,      -1057228.7046229991
 4.0647058823529996,  2213335.8747778465
 4.2117647058819996,  -3023796.1444525593
 4.3588235294119997,  2982331.6351322848
 4.5058823529409997,  -2179253.8809479186
 4.6529411764709998,  1110372.506191137
 4.7999999999999998,  -237714.66734039359
 5.,                  -19246.43279503888
 2.2999999999999998,  -100990.66103188824
 2.4470588235289998,  -134530.7504673299
 2.5941176470589999,  187474.24195700104
 2.741176470588,       100069.14009328783
 2.8882352941180001,  -26180.341414283404
 3.0352941176470001,  108098.86750350786
 3.1823529411760001,  -132991.81121204889
 3.3294117647060002,  73270.553027936083
 3.4764705882350002,  -134788.67730282637
 3.6235294117649999,  197354.6720305974
 3.7705882352939999,  -344440.77440974861
 3.917647058824,       892259.11650417116
 4.0647058823529996,  -1958849.9928041517
 4.2117647058819996,  2281401.9932679175
 4.3588235294119997,  -405324.00627306919
 4.5058823529409997,  -3159106.652219228
 4.6529411764709998,  6099635.1787869055
 4.7999999999999998,  -5154191.9967349228
 5.,                  1657263.3792377238
 2.2999999999999998,  31018.845789079664
 2.4470588235289998,  44171.706039460609
 2.5941176470589999,  -19788.491851387636
 2.741176470588,      -80535.810889240383
 2.8882352941180001,  16701.432194079276
 3.0352941176470001,  -2765.4741776480901
 3.1823529411760001,  -122493.59232284327
 3.3294117647060002,  170869.92520650919
 3.4764705882350002,  29300.019059094368
 3.6235294117649999,  -332755.52777811518
 3.7705882352939999,  742080.0027790264
 3.917647058824,       -1238963.6024249566
 4.0647058823529996,  1998167.2562894931
 4.2117647058819996,  -2918167.7267789906
 4.3588235294119997,  3508096.9883825667
 4.5058823529409997,  -3504649.3439159906
 4.6529411764709998,  2904426.3859725888
 4.7999999999999998,  -1599812.0929452318
 5.,                  378571.76216745278
 2.2999999999999998,  120838.40629666478
 2.4470588235289998,  -256120.15802921716
 2.5941176470589999,  126457.41554740205
 2.741176470588,      -36286.133515491587
 2.8882352941180001,  91232.198788262118
 3.0352941176470001,  -67626.393088516692
 3.1823529411760001,  107637.68481259583
 3.3294117647060002,  -160293.28520133576
 3.4764705882350002,  116468.80786264605
 3.6235294117649999,  -60146.99404300646
 3.7705882352939999,  318741.57175570773
 3.917647058824,      -1272188.6882338934
 4.0647058823529996,  2608074.6429261714
 4.2117647058819996,  -3568853.8599442495
 4.3588235294119997,  2986212.8366594287
 4.5058823529409997,  97455.533807242638
 4.6529411764709998,  -3533545.1438751733
 4.7999999999999998,  3376139.1477148654
 5.,                  -1016004.3559712445    
